CustomerID,Churn,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,Retired,HasPartner,HasDependents,Education,Gender,DeviceProtection,HasPhoneService,InternetServiceCategory,MultipleLines,OnlineBackup,OnlineSecurity,StreamingMovies,StreamingTelevision,TechnicalSupport
Cust1368,No,328.0,05-01-2012,1699.5,08-Aug-11,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Highschool or below,Male,4,1,2,4,7,4,7,4,7
Cust1369,No,324.25,05-01-2012,6684.0,15-Apr-10,No,One year,Mailed check,0,2,1,Masters,Female,7,1,2,4,4,7,7,4,4
Cust1370,No,504.25,05-01-2012,17636.5,21-Mar-09,No,Month-to-month,Electronic check,0,1,2,Graduation,Male,7,1,3,7,4,4,7,7,4
Cust1371,Yes,348.0,05-01-2012,348.0,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Female,4,1,3,4,4,4,4,4,4
Cust1372,Yes,389.75,05-01-2012,1527.75,07-Sep-11,No,Month-to-month,Bank transfer (automatic),0,2,2,Graduation,Female,4,1,3,7,7,4,4,4,4
Cust1373,No,102.5,05-01-2012,7511.25,05-Feb-06,No,Two year,Credit card (automatic),0,1,2,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust1374,Yes,559.75,05-01-2012,22674.5,23-Aug-08,Yes,One year,Electronic check,1,1,1,ProfessionalQalification,Male,7,1,3,7,7,4,7,7,7
Cust1375,No,418.25,05-01-2012,28667.0,05-Jun-06,Yes,One year,Bank transfer (automatic),0,1,1,Graduation,Female,4,1,3,7,7,4,4,4,7
Cust1376,No,442.75,05-01-2012,31811.75,05-Feb-06,No,Two year,Credit card (automatic),0,2,2,Masters,Male,7,1,2,7,7,7,7,7,7
Cust1377,No,429.25,05-01-2012,15017.75,20-Jan-09,No,One year,Bank transfer (automatic),0,2,2,ProfessionalQalification,Female,7,1,2,4,7,7,7,7,7
Cust1378,No,424.0,05-01-2012,18131.75,25-May-08,Yes,Month-to-month,Credit card (automatic),0,1,2,ProfessionalQalification,Male,7,1,3,7,4,7,4,4,4
Cust1379,No,280.5,05-01-2012,5169.5,14-Jun-10,Yes,Month-to-month,Mailed check,0,2,2,Masters,Female,7,1,2,7,4,4,4,4,4
Cust1380,No,102.5,05-01-2012,5957.0,01-Apr-07,No,Two year,Credit card (automatic),0,1,1,Highschool or below,Female,5,1,4,4,5,5,5,5,5
Cust1381,Yes,347.5,05-01-2012,7491.0,16-Mar-10,Yes,One year,Bank transfer (automatic),0,1,1,Highschool or below,Female,4,1,2,4,7,4,7,7,4
Cust1382,No,547.0,05-01-2012,31263.5,01-May-07,Yes,One year,Bank transfer (automatic),0,1,2,ProfessionalQalification,Female,7,1,3,7,7,4,7,7,7
Cust1383,No,404.5,05-01-2012,22787.5,31-May-07,Yes,One year,Electronic check,0,1,2,Highschool or below,Male,4,1,3,4,4,4,7,4,4
Cust1384,No,360.5,05-01-2012,13292.0,21-Dec-08,No,One year,Mailed check,0,1,2,Masters,Female,4,1,2,7,7,4,7,4,7
Cust1385,Yes,426.75,05-01-2012,7317.25,13-Aug-10,Yes,Month-to-month,Bank transfer (automatic),1,1,2,Graduation,Female,7,1,3,7,4,7,4,4,4
Cust1386,No,371.5,05-01-2012,20831.75,01-May-07,Yes,Two year,Credit card (automatic),0,2,2,ProfessionalQalification,Female,7,1,2,4,7,7,4,7,7
Cust1387,No,95.75,05-01-2012,3190.0,19-Feb-09,Yes,One year,Mailed check,0,2,2,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust1388,Yes,478.25,05-01-2012,478.25,06-Dec-11,No,Month-to-month,Mailed check,0,2,2,Graduation,Female,4,1,3,7,4,4,7,7,4
Cust1389,No,146.5,05-01-2012,1779.5,10-Jan-11,Yes,Month-to-month,Mailed check,1,1,1,Highschool or below,Female,4,0,2,6,4,4,4,4,7
Cust1390,No,392.25,05-01-2012,26666.75,05-Jun-06,Yes,One year,Electronic check,0,1,1,Masters,Female,7,1,2,7,7,7,7,4,7
Cust1391,No,268.0,05-01-2012,16185.25,31-Jan-07,No,Two year,Electronic check,0,2,2,ProfessionalQalification,Female,7,0,2,6,4,7,7,7,4
Cust1392,No,361.75,05-01-2012,24957.5,05-Jul-06,Yes,One year,Bank transfer (automatic),0,2,2,Graduation,Female,7,1,2,4,4,7,7,4,7
Cust1393,No,502.0,05-01-2012,16088.25,20-May-09,Yes,Month-to-month,Electronic check,1,1,1,Masters,Female,4,1,3,7,7,4,7,7,4
Cust1394,No,246.5,05-01-2012,6166.25,15-Jan-10,Yes,Month-to-month,Credit card (automatic),0,2,2,Highschool or below,Female,7,1,2,4,4,4,4,4,4
Cust1395,No,249.5,05-01-2012,7209.75,19-Jul-09,No,Month-to-month,Electronic check,0,1,2,Masters,Male,4,1,2,7,4,4,4,4,4
Cust1396,No,479.75,05-01-2012,22283.25,25-Apr-08,Yes,Month-to-month,Bank transfer (automatic),0,1,1,Highschool or below,Male,7,1,3,7,7,4,7,4,4
Cust1397,Yes,397.5,05-01-2012,21851.25,30-Jul-07,Yes,Month-to-month,Electronic check,1,2,2,Graduation,Female,4,1,3,7,7,4,4,4,4
Cust1398,No,300.0,05-01-2012,21320.0,05-Feb-06,Yes,Two year,Electronic check,0,1,1,Graduation,Female,7,0,2,6,7,4,7,7,7
Cust1399,No,496.25,05-01-2012,24604.0,27-Dec-07,Yes,One year,Credit card (automatic),0,1,2,Masters,Male,7,1,3,4,4,4,7,7,7
Cust1400,No,272.75,05-01-2012,3006.25,09-Feb-11,Yes,Month-to-month,Electronic check,1,2,1,ProfessionalQalification,Male,4,1,2,4,7,4,4,4,7
Cust1401,No,352.25,05-01-2012,25828.5,05-Feb-06,Yes,Two year,Bank transfer (automatic),0,1,1,Highschool or below,Female,7,1,2,7,7,7,4,4,7
Cust1402,Yes,495.0,05-01-2012,1437.0,07-Oct-11,Yes,Month-to-month,Credit card (automatic),0,2,2,ProfessionalQalification,Female,7,1,3,4,4,7,7,7,4
Cust1403,Yes,499.0,05-01-2012,24362.25,27-Dec-07,Yes,Month-to-month,Electronic check,0,1,1,ProfessionalQalification,Male,7,1,3,7,4,4,7,7,4
Cust1404,No,283.75,05-01-2012,18542.0,04-Aug-06,Yes,Two year,Credit card (automatic),0,1,1,Masters,Male,7,0,2,6,7,4,7,7,4
Cust1405,No,454.25,05-01-2012,32350.5,06-Apr-06,Yes,Month-to-month,Electronic check,1,1,2,Masters,Female,4,1,3,7,4,7,7,4,4
Cust1406,No,270.5,05-01-2012,4445.0,12-Sep-10,Yes,Month-to-month,Electronic check,1,2,2,Highschool or below,Female,4,1,2,7,4,7,4,4,4
Cust1407,No,407.0,05-01-2012,21772.25,28-Sep-07,Yes,One year,Credit card (automatic),0,1,2,ProfessionalQalification,Male,7,1,2,7,7,7,7,4,7
Cust1408,No,352.75,05-01-2012,2169.75,09-Jul-11,No,Month-to-month,Credit card (automatic),0,2,2,ProfessionalQalification,Female,4,1,3,4,4,4,4,4,4
Cust1409,No,394.25,05-01-2012,28815.75,05-Feb-06,No,Two year,Bank transfer (automatic),0,1,2,Masters,Male,7,1,2,7,7,7,7,4,7
Cust1410,No,565.75,05-01-2012,39966.5,07-Mar-06,Yes,Two year,Credit card (automatic),0,2,2,Graduation,Female,7,1,3,7,7,7,7,7,7
Cust1411,No,197.25,05-01-2012,10106.75,27-Nov-07,Yes,Month-to-month,Credit card (automatic),0,1,1,Masters,Male,4,0,2,6,4,7,4,7,4
Cust1412,No,125.25,05-01-2012,764.75,09-Jun-11,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Masters,Male,5,1,4,7,5,5,5,5,5
Cust1413,No,248.25,05-01-2012,12049.5,27-Dec-07,No,Two year,Credit card (automatic),0,1,2,Highschool or below,Male,4,0,2,6,7,4,7,7,4
Cust1414,Yes,245.75,05-01-2012,1354.0,09-Jul-11,Yes,Month-to-month,Electronic check,0,1,2,Graduation,Female,4,1,2,4,4,4,4,4,7
Cust1415,No,475.25,05-01-2012,19722.5,24-Jul-08,Yes,Month-to-month,Electronic check,1,1,2,ProfessionalQalification,Female,4,1,3,7,4,4,7,7,4
Cust1416,No,243.75,05-01-2012,243.75,06-Dec-11,Yes,Month-to-month,Mailed check,0,1,1,Masters,Male,4,1,2,4,4,7,4,4,4
Cust1417,No,303.0,05-01-2012,16485.0,29-Aug-07,No,One year,Credit card (automatic),0,1,1,Masters,Female,7,1,2,4,4,4,7,4,4
Cust1418,No,100.0,05-01-2012,708.0,10-May-11,No,Two year,Mailed check,0,2,2,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust1419,No,573.5,05-01-2012,39249.25,05-Jun-06,Yes,Two year,Bank transfer (automatic),0,1,1,Highschool or below,Male,7,1,3,7,7,7,7,7,7
Cust1420,Yes,424.25,05-01-2012,2077.75,08-Aug-11,Yes,Month-to-month,Mailed check,1,2,2,Highschool or below,Female,7,1,3,4,4,4,4,7,4
Cust1421,No,124.0,05-01-2012,7381.25,02-Dec-06,No,One year,Bank transfer (automatic),0,1,1,Graduation,Male,5,1,4,7,5,5,5,5,5
Cust1422,No,404.25,05-01-2012,7229.75,13-Aug-10,No,One year,Electronic check,0,2,1,Highschool or below,Male,7,1,2,4,7,4,7,7,7
Cust1423,Yes,448.75,05-01-2012,5262.0,10-Jan-11,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Masters,Female,4,1,3,7,7,4,4,7,4
Cust1424,No,328.0,05-01-2012,22832.5,05-Feb-06,Yes,Two year,Bank transfer (automatic),0,2,2,ProfessionalQalification,Male,7,0,2,6,7,7,7,7,7
Cust1425,No,400.75,05-01-2012,8953.25,16-Mar-10,Yes,Month-to-month,Electronic check,0,1,1,Graduation,Female,4,1,3,4,4,4,7,4,4
Cust1426,No,286.0,05-01-2012,1118.75,07-Sep-11,Yes,Month-to-month,Mailed check,0,2,1,Highschool or below,Female,7,0,2,6,7,7,7,7,4
Cust1427,No,146.75,05-01-2012,1082.25,10-May-11,No,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,0,2,6,4,7,4,4,4
Cust1428,No,481.75,05-01-2012,19577.0,22-Sep-08,Yes,Month-to-month,Credit card (automatic),0,1,1,Masters,Female,7,1,3,7,7,4,4,7,4
Cust1429,No,517.5,05-01-2012,32743.25,03-Oct-06,Yes,Month-to-month,Bank transfer (automatic),1,2,2,Graduation,Male,4,1,3,7,7,7,7,7,4
Cust1430,No,100.25,05-01-2012,2000.0,15-May-10,No,Two year,Mailed check,0,1,1,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust1431,No,99.0,05-01-2012,5599.5,31-May-07,Yes,Two year,Credit card (automatic),0,1,1,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust1432,No,510.75,05-01-2012,23676.75,25-Apr-08,Yes,One year,Bank transfer (automatic),1,2,2,Masters,Female,7,1,3,7,4,4,7,7,4
Cust1433,No,98.5,05-01-2012,1291.75,10-Jan-11,No,Two year,Mailed check,0,1,1,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust1434,No,519.75,05-01-2012,32115.0,01-Jan-07,Yes,One year,Electronic check,0,2,2,Graduation,Female,7,1,3,7,7,4,7,7,4
Cust1435,No,420.5,05-01-2012,15938.25,21-Nov-08,No,One year,Bank transfer (automatic),0,2,2,Masters,Female,7,1,2,7,7,7,7,7,4
Cust1436,No,100.0,05-01-2012,6046.25,02-Nov-06,No,Two year,Credit card (automatic),0,1,1,Masters,Female,5,1,4,4,5,5,5,5,5
Cust1437,No,495.0,05-01-2012,20675.0,24-Jul-08,Yes,Two year,Credit card (automatic),0,1,2,Graduation,Female,7,1,3,4,4,4,7,7,7
Cust1438,No,398.0,05-01-2012,20121.0,27-Nov-07,Yes,Two year,Mailed check,0,2,2,Masters,Female,4,1,2,7,7,4,7,7,7
Cust1439,Yes,422.5,05-01-2012,21274.25,27-Dec-07,No,Month-to-month,Electronic check,0,1,1,Highschool or below,Male,4,1,3,7,4,4,4,7,4
Cust1440,No,500.0,05-01-2012,19177.75,22-Oct-08,No,One year,Electronic check,0,1,1,Highschool or below,Male,7,1,3,7,4,4,7,7,4
Cust1441,No,374.75,05-01-2012,758.75,06-Nov-11,No,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,4,7,4,4,4,4
Cust1442,No,221.5,05-01-2012,13333.75,02-Mar-07,Yes,Month-to-month,Electronic check,0,1,2,ProfessionalQalification,Male,4,0,2,6,4,4,7,7,4
Cust1443,No,99.75,05-01-2012,6888.5,05-Jun-06,No,Two year,Bank transfer (automatic),0,1,1,ProfessionalQalification,Male,5,1,4,4,5,5,5,5,5
Cust1444,No,576.25,05-01-2012,33792.25,31-Jan-07,No,Two year,Credit card (automatic),0,1,1,Masters,Female,7,1,3,7,7,7,7,7,7
Cust1445,No,241.0,05-01-2012,1701.75,09-Jun-11,Yes,Month-to-month,Electronic check,1,2,2,Graduation,Female,4,1,2,4,4,7,4,4,4
Cust1446,No,98.5,05-01-2012,844.5,10-May-11,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Masters,Male,5,1,4,4,5,5,5,5,5
Cust1447,Yes,221.75,05-01-2012,406.25,06-Nov-11,No,Month-to-month,Electronic check,0,2,2,ProfessionalQalification,Male,4,1,2,4,4,4,4,4,4
Cust1448,No,568.25,05-01-2012,38573.25,06-Apr-06,Yes,Two year,Electronic check,1,1,2,Highschool or below,Female,7,1,3,7,7,7,7,7,7
Cust1449,No,247.75,05-01-2012,2378.5,11-Mar-11,No,One year,Mailed check,0,1,1,Masters,Male,4,1,2,4,7,4,4,4,4
Cust1450,Yes,417.75,05-01-2012,3400.25,10-May-11,Yes,Month-to-month,Electronic check,0,1,1,Highschool or below,Female,4,1,3,4,7,4,4,7,4
Cust1451,No,121.25,05-01-2012,8209.0,06-May-06,No,Two year,Bank transfer (automatic),0,1,2,ProfessionalQalification,Female,5,1,4,7,5,5,5,5,5
Cust1452,No,127.25,05-01-2012,7693.0,01-Jan-07,No,Two year,Bank transfer (automatic),0,1,2,Graduation,Male,5,1,4,7,5,5,5,5,5
Cust1453,No,298.25,05-01-2012,12682.75,24-Jul-08,No,Month-to-month,Bank transfer (automatic),0,2,2,Graduation,Female,7,1,2,4,7,7,4,4,4
Cust1454,Yes,349.0,05-01-2012,673.5,06-Nov-11,Yes,Month-to-month,Credit card (automatic),0,2,2,Highschool or below,Male,4,1,3,4,4,4,4,4,4
Cust1455,Yes,247.75,05-01-2012,4391.75,14-Jul-10,Yes,Month-to-month,Mailed check,0,1,2,Highschool or below,Male,7,1,2,4,4,4,4,4,4
Cust1456,Yes,498.5,05-01-2012,6192.25,10-Jan-11,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Highschool or below,Female,7,1,3,7,7,7,7,4,4
Cust1457,Yes,519.75,05-01-2012,37234.5,06-May-06,Yes,Month-to-month,Electronic check,0,1,1,Graduation,Female,7,1,3,7,7,4,7,7,4
Cust1458,No,124.75,05-01-2012,6307.25,27-Nov-07,No,Two year,Mailed check,0,1,1,Graduation,Male,5,1,4,7,5,5,5,5,5
Cust1459,No,377.0,05-01-2012,5947.0,12-Sep-10,Yes,Month-to-month,Electronic check,0,1,2,ProfessionalQalification,Male,4,1,3,7,4,4,4,4,4
Cust1460,No,202.0,05-01-2012,9213.5,26-Mar-08,No,Two year,Credit card (automatic),0,1,2,Graduation,Male,7,0,2,6,4,7,4,4,7
Cust1461,Yes,348.0,05-01-2012,348.0,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,4,4,4,4,4,4
Cust1462,No,452.0,05-01-2012,20315.0,25-May-08,Yes,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,7,1,3,7,4,4,7,4,4
Cust1463,No,103.5,05-01-2012,4144.25,24-Jul-08,No,Two year,Mailed check,0,1,1,ProfessionalQalification,Male,5,1,4,4,5,5,5,5,5
Cust1464,No,222.25,05-01-2012,5919.0,16-Nov-09,Yes,Month-to-month,Credit card (automatic),0,2,2,Masters,Female,7,0,2,6,4,4,4,7,7
Cust1465,No,217.75,05-01-2012,1677.0,10-May-11,No,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,1,2,4,4,4,4,4,4
Cust1466,Yes,482.5,05-01-2012,2462.75,08-Aug-11,No,Month-to-month,Bank transfer (automatic),0,2,2,Highschool or below,Male,7,1,3,4,4,4,7,7,4
Cust1467,No,245.0,05-01-2012,245.0,06-Dec-11,No,Month-to-month,Credit card (automatic),0,2,2,Masters,Male,4,1,2,4,4,4,4,4,7
Cust1468,No,396.25,05-01-2012,28659.25,06-Apr-06,Yes,Two year,Bank transfer (automatic),0,1,1,Masters,Male,7,1,2,7,7,7,4,7,7
Cust1469,No,551.75,05-01-2012,36230.75,03-Sep-06,Yes,Two year,Electronic check,1,2,2,ProfessionalQalification,Male,7,1,3,7,4,7,7,7,7
Cust1470,No,407.25,05-01-2012,8358.0,15-May-10,Yes,Month-to-month,Electronic check,1,2,2,ProfessionalQalification,Female,4,1,3,4,4,4,7,4,4
Cust1471,No,342.0,05-01-2012,24276.75,05-Feb-06,No,Two year,Bank transfer (automatic),0,1,1,Masters,Male,4,1,2,4,7,7,4,7,7
Cust1472,Yes,100.5,05-01-2012,1106.75,09-Feb-11,No,Month-to-month,Credit card (automatic),0,2,1,Highschool or below,Female,5,1,4,4,5,5,5,5,5
Cust1473,No,323.25,05-01-2012,18677.25,02-Mar-07,Yes,Month-to-month,Electronic check,0,2,2,Masters,Male,7,1,2,4,4,4,4,7,7
Cust1474,Yes,250.75,05-01-2012,3811.25,12-Sep-10,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Female,4,1,2,4,4,7,4,4,4
Cust1475,No,100.25,05-01-2012,2085.0,16-Mar-10,Yes,One year,Mailed check,1,2,2,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust1476,No,97.5,05-01-2012,5838.0,01-May-07,No,Two year,Bank transfer (automatic),0,1,1,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust1477,Yes,424.25,05-01-2012,2617.5,09-Jul-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,4,7,4,4,7,4
Cust1478,Yes,400.25,05-01-2012,400.25,06-Dec-11,Yes,Month-to-month,Mailed check,0,1,1,ProfessionalQalification,Female,4,1,3,4,4,4,4,7,4
Cust1479,No,449.5,05-01-2012,27253.5,31-Jan-07,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Highschool or below,Male,4,1,3,7,7,4,4,7,4
Cust1480,No,552.25,05-01-2012,30388.75,30-Jul-07,Yes,Two year,Electronic check,1,1,2,ProfessionalQalification,Male,7,1,3,7,7,4,7,7,7
Cust1481,Yes,178.75,05-01-2012,178.75,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Female,4,0,2,6,4,4,4,7,4
Cust1482,No,303.0,05-01-2012,14926.25,26-Jan-08,Yes,One year,Bank transfer (automatic),0,1,2,Highschool or below,Female,4,1,2,7,4,7,4,4,7
Cust1483,No,102.25,05-01-2012,534.5,08-Aug-11,No,Two year,Mailed check,0,2,1,ProfessionalQalification,Male,5,1,4,4,5,5,5,5,5
Cust1484,No,177.5,05-01-2012,2763.5,12-Sep-10,Yes,Month-to-month,Credit card (automatic),0,1,1,ProfessionalQalification,Female,4,0,2,6,4,4,7,4,4
Cust1485,Yes,403.25,05-01-2012,3166.5,10-May-11,Yes,Month-to-month,Credit card (automatic),1,1,2,Highschool or below,Female,4,1,3,7,7,4,4,4,4
Cust1486,Yes,98.75,05-01-2012,294.25,07-Oct-11,No,Month-to-month,Electronic check,0,2,2,Highschool or below,Female,5,1,4,4,5,5,5,5,5
Cust1487,No,354.0,05-01-2012,22244.0,02-Nov-06,No,One year,Credit card (automatic),0,1,2,ProfessionalQalification,Male,4,1,2,4,7,7,4,7,7
Cust1488,No,402.75,05-01-2012,940.5,06-Nov-11,No,Month-to-month,Credit card (automatic),0,2,1,Masters,Female,4,1,3,7,4,7,4,4,4
Cust1489,No,372.0,05-01-2012,8564.5,15-Jan-10,No,One year,Bank transfer (automatic),0,1,2,Highschool or below,Male,4,1,2,4,4,7,7,7,7
Cust1490,No,101.5,05-01-2012,101.5,06-Dec-11,Yes,Month-to-month,Bank transfer (automatic),0,1,2,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust1491,No,493.25,05-01-2012,34814.25,07-Mar-06,Yes,One year,Credit card (automatic),0,1,2,Graduation,Male,7,1,3,7,4,4,7,7,4
Cust1492,No,251.0,05-01-2012,10847.0,24-Jun-08,No,Month-to-month,Mailed check,0,1,1,ProfessionalQalification,Female,4,1,2,4,7,4,4,4,4
Cust1493,Yes,124.0,05-01-2012,124.0,06-Dec-11,Yes,Month-to-month,Electronic check,1,1,2,Graduation,Female,4,0,2,6,4,4,4,4,4
Cust1494,No,101.5,05-01-2012,5657.5,01-Apr-07,No,Two year,Credit card (automatic),0,2,2,Highschool or below,Male,5,1,4,4,5,5,5,5,5
Cust1495,No,351.75,05-01-2012,601.25,06-Nov-11,Yes,Month-to-month,Electronic check,0,1,2,Highschool or below,Female,4,1,3,4,4,4,4,4,4
Cust1496,No,518.75,05-01-2012,29849.75,31-Jan-07,Yes,Month-to-month,Bank transfer (automatic),0,1,1,ProfessionalQalification,Male,4,1,3,7,7,4,7,7,7
Cust1497,No,302.75,05-01-2012,9913.0,19-Feb-09,No,Month-to-month,Electronic check,0,2,2,Masters,Female,7,1,2,4,7,7,4,4,4
Cust1498,No,101.25,05-01-2012,5149.0,25-Feb-08,No,Two year,Credit card (automatic),0,2,2,Highschool or below,Female,5,1,4,4,5,5,5,5,5
Cust1499,Yes,544.25,05-01-2012,31436.25,01-Apr-07,Yes,One year,Electronic check,1,1,2,Graduation,Male,7,1,3,7,7,7,7,7,4
Cust1500,Yes,433.0,05-01-2012,433.0,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Male,4,1,3,7,4,4,7,4,4
Cust1501,Yes,520.5,05-01-2012,2709.5,08-Aug-11,No,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,7,1,3,7,7,4,7,7,4
Cust1502,No,102.75,05-01-2012,5065.25,25-Feb-08,No,One year,Credit card (automatic),0,2,1,Masters,Male,5,1,4,4,5,5,5,5,5
Cust1503,No,96.75,05-01-2012,1096.75,10-Jan-11,Yes,One year,Bank transfer (automatic),0,2,2,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust1504,No,226.5,05-01-2012,2642.25,11-Dec-10,No,Month-to-month,Electronic check,1,1,2,Graduation,Female,4,0,2,6,4,4,7,7,4
Cust1505,Yes,423.0,05-01-2012,423.0,06-Dec-11,Yes,Month-to-month,Mailed check,0,2,2,Graduation,Male,4,1,3,4,4,7,7,4,4
Cust1506,No,457.75,05-01-2012,18368.0,22-Sep-08,Yes,Month-to-month,Electronic check,1,2,2,Highschool or below,Female,4,1,3,4,4,4,7,7,4
Cust1507,No,429.0,05-01-2012,10968.25,16-Nov-09,Yes,Month-to-month,Credit card (automatic),1,2,2,Graduation,Female,4,1,3,4,4,7,4,7,4
Cust1508,Yes,246.75,05-01-2012,17576.25,07-Mar-06,No,Two year,Electronic check,0,1,2,Highschool or below,Male,4,0,2,6,7,4,7,7,4
Cust1509,No,102.25,05-01-2012,2357.75,16-Mar-10,Yes,Month-to-month,Bank transfer (automatic),0,1,2,Masters,Male,5,1,4,4,5,5,5,5,5
Cust1510,Yes,279.0,05-01-2012,10546.75,22-Sep-08,Yes,Month-to-month,Electronic check,1,2,2,Highschool or below,Female,4,0,2,6,7,7,7,7,4
Cust1511,No,297.25,05-01-2012,15785.0,30-Jun-07,No,One year,Credit card (automatic),0,1,1,ProfessionalQalification,Male,4,1,2,4,4,7,7,4,4
Cust1512,No,544.5,05-01-2012,24271.5,26-Mar-08,Yes,Two year,Credit card (automatic),0,1,2,Highschool or below,Female,7,1,3,7,7,4,7,7,7
Cust1513,No,348.75,05-01-2012,8646.75,16-Dec-09,No,Month-to-month,Electronic check,0,2,2,ProfessionalQalification,Male,4,1,3,4,4,4,4,4,4
Cust1514,No,97.5,05-01-2012,810.75,10-May-11,No,Two year,Mailed check,0,1,1,Masters,Female,5,1,4,4,5,5,5,5,5
Cust1515,Yes,371.5,05-01-2012,9319.0,16-Dec-09,No,One year,Mailed check,0,2,2,Masters,Female,7,1,2,4,7,7,4,7,7
Cust1516,No,408.5,05-01-2012,12743.25,19-Jun-09,No,One year,Credit card (automatic),0,2,2,Highschool or below,Male,4,1,3,7,4,4,4,4,7
Cust1517,Yes,98.5,05-01-2012,1712.0,12-Sep-10,Yes,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,5,1,4,4,5,5,5,5,5
Cust1518,Yes,373.5,05-01-2012,373.5,06-Dec-11,Yes,Month-to-month,Electronic check,1,2,2,Highschool or below,Male,4,1,3,7,4,4,4,4,4
Cust1519,No,425.0,05-01-2012,28038.75,05-Jun-06,Yes,Two year,Credit card (automatic),0,1,1,Masters,Female,7,1,2,4,7,7,7,7,7
Cust1520,No,379.25,05-01-2012,21306.0,31-May-07,Yes,Two year,Credit card (automatic),0,1,1,Masters,Male,4,1,2,7,7,7,7,4,7
Cust1521,Yes,148.5,05-01-2012,458.5,07-Oct-11,No,Month-to-month,Credit card (automatic),0,1,1,Highschool or below,Female,4,0,2,6,4,7,4,4,4
Cust1522,No,350.5,05-01-2012,350.5,06-Dec-11,No,Month-to-month,Electronic check,0,2,2,Graduation,Female,4,1,3,4,4,4,4,4,4
Cust1523,No,98.0,05-01-2012,1502.0,11-Nov-10,No,Month-to-month,Credit card (automatic),0,2,2,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust1524,No,282.0,05-01-2012,19742.25,05-Jun-06,Yes,Two year,Mailed check,0,1,1,Masters,Male,7,0,2,6,7,7,7,4,7
Cust1525,No,556.25,05-01-2012,39920.75,07-Mar-06,Yes,Two year,Electronic check,0,2,2,Highschool or below,Female,7,1,3,7,7,4,7,7,7
Cust1526,Yes,347.5,05-01-2012,347.5,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Female,4,1,3,4,4,4,4,4,4
Cust1527,No,478.5,05-01-2012,24880.75,28-Sep-07,Yes,One year,Credit card (automatic),0,1,1,ProfessionalQalification,Female,7,1,3,7,7,4,4,7,4
Cust1528,Yes,448.5,05-01-2012,5238.5,09-Feb-11,No,Month-to-month,Bank transfer (automatic),1,2,2,Highschool or below,Female,4,1,3,4,4,4,7,7,4
Cust1529,No,439.75,05-01-2012,2611.75,09-Jul-11,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Highschool or below,Male,4,1,3,7,4,4,7,4,7
Cust1530,Yes,275.75,05-01-2012,5965.25,16-Mar-10,Yes,One year,Credit card (automatic),0,2,2,ProfessionalQalification,Male,4,1,2,4,7,4,4,4,7
Cust1531,Yes,529.5,05-01-2012,1673.25,07-Oct-11,Yes,Month-to-month,Electronic check,1,1,2,Highschool or below,Male,7,1,3,7,7,4,7,7,4
Cust1532,No,178.75,05-01-2012,4807.0,17-Sep-09,Yes,Month-to-month,Mailed check,0,2,2,ProfessionalQalification,Female,7,0,2,6,4,4,4,4,7
Cust1533,No,418.5,05-01-2012,30484.5,05-Feb-06,Yes,Two year,Bank transfer (automatic),0,1,1,ProfessionalQalification,Female,7,1,2,4,7,7,7,7,7
Cust1534,No,377.5,05-01-2012,12122.25,19-Jun-09,Yes,One year,Credit card (automatic),0,1,2,ProfessionalQalification,Male,7,1,2,4,7,7,7,4,7
Cust1535,No,127.25,05-01-2012,9066.75,07-Mar-06,No,Two year,Bank transfer (automatic),0,1,1,Masters,Female,5,1,4,7,5,5,5,5,5
